Url,Size,YardSize,Floor,TotalFloors,District,Year,Type,BuildingType,Price
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164310791405892&slink=7lxxm6&f1=1,36,0,1,6,"град София, Модерно предградие",2019,1-СТАЕН,Тухла,43000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163404933689370&slink=7lxxm6&f1=1,36,0,5,5,"град София, Студентски град",2022,1-СТАЕН,Тухла,52230
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163533844975091&slink=7lxxm6&f1=1,36,0,1,6,"град София, Студентски град",2017,1-СТАЕН,Тухла,56500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164146709300944&slink=7lxxm6&f1=1,36,0,1,7,"град София, Студентски град",0,1-СТАЕН,Тухла,56500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163525193117556&slink=7lxxm6&f1=1,36,0,1,6,"град София, Студентски град",2017,1-СТАЕН,Тухла,56500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163817027695394&slink=7lxxm6&f1=1,36,0,4,9,"град София, Толстой",2023,1-СТАЕН,Тухла,39600
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b161190842389569&slink=7lxxm6&f1=1,36,0,1,6,"град София, Лозенец",2006,2-СТАЕН,Тухла,60000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1h161028358184340&slink=7lxxm6&f1=1,36,0,1,6,"град София, Лозенец",2006,"АТЕЛИЕ, ТАВАН",Тухла,60000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a160448600501832&slink=7lxxn7&f1=1,37,0,2,7,"град София, Зона Б-18",2019,1-СТАЕН,Тухла,62000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163956269872157&slink=7lxxn7&f1=1,37,0,1,4,"град София, Студентски град",2021,1-СТАЕН,Тухла,48000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163637564911782&slink=7lxxn7&f1=1,37,0,5,8,"град София, Зона Б-18",1978,1-СТАЕН,Панел,85000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163723694441807&slink=7lxxn7&f1=1,37,0,0,0,"град София, Кръстова вада",2022,1-СТАЕН,Тухла,53500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a161417784877630&slink=7lxxn7&f1=1,37,0,1,8,"град София, Люлин 6",1985,1-СТАЕН,Панел,39880
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163844557525694&slink=7lxxn7&f1=1,37,0,1,4,"град София, Малинова долина",0,1-СТАЕН,Тухла,40000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164320859271454&slink=7lxxn7&f1=1,37,0,4,6,"град София, Малинова долина",0,1-СТАЕН,Тухла,44400
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163905558657025&slink=7lxxn7&f1=1,37,0,2,5,"град София, Малинова долина",2022,1-СТАЕН,Тухла,44424
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164266478575868&slink=7lxxn7&f1=1,37,0,3,6,"град София, Малинова долина",2022,1-СТАЕН,Тухла,44620
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a144473667590318&slink=7lxxn7&f1=1,37,0,2,5,"град София, Малинова долина",2021,1-СТАЕН,Тухла,46700
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163464119783100&slink=7lxxn7&f1=1,37,0,1,6,"град София, Малинова долина",2024,1-СТАЕН,Тухла,46891
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163422411383290&slink=7lxxn7&f1=1,37,0,1,4,"град София, Малинова долина",2022,1-СТАЕН,Тухла,48000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163955945874001&slink=7lxxn7&f1=1,37,0,1,4,"град София, Малинова долина",2021,1-СТАЕН,Тухла,48000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163586266074245&slink=7lxxn7&f1=1,37,0,1,8,"град София, Модерно предградие",1992,1-СТАЕН,Тухла,44000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164266880673448&slink=7lxxn7&f1=1,37,0,4,8,"град София, Павлово",1980,1-СТАЕН,Панел,63000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164250379637110&slink=7lxxn7&f1=1,37,0,4,8,"град София, Павлово",0,1-СТАЕН,Панел,63000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164245653962368&slink=7lxxn7&f1=1,37,0,4,8,"град София, Павлово",0,1-СТАЕН,Панел,63000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163662608317757&slink=7lxxn7&f1=1,37,0,0,0,"град София, Студентски град",2023,1-СТАЕН,Тухла,39999
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163048615954274&slink=7lxxn7&f1=1,37,0,1,4,"град София, Студентски град",2021,1-СТАЕН,Тухла,48000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a161850806463420&slink=7lxxn7&f1=1,37,0,3,5,"град София, Студентски град",2021,1-СТАЕН,Тухла,53000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a160337714339651&slink=7lxxn7&f1=1,37,0,2,5,"град София, Студентски град",2020,1-СТАЕН,Тухла,54900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163646222727334&slink=7lxxn7&f1=1,37,0,0,0,"град София, Студентски град",2022,1-СТАЕН,Тухла,58999
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163289544299449&slink=7lxxn7&f1=1,37,0,5,7,"град София, Студентски град",2021,1-СТАЕН,Тухла,59000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163306934577857&slink=7lxxn7&f1=1,37,0,5,7,"град София, Студентски град",2021,1-СТАЕН,Тухла,59199
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163301130557046&slink=7lxxn7&f1=1,37,0,5,6,"град София, Студентски град",2021,1-СТАЕН,Тухла,59200
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164284813507498&slink=7lxxn7&f1=1,37,0,5,7,"град София, Студентски град",0,1-СТАЕН,Тухла,59200
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164190284907830&slink=7lxxn7&f1=1,37,0,5,7,"град София, Студентски град",2022,1-СТАЕН,Тухла,59200
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164154649685817&slink=7lxxn7&f1=1,37,0,5,7,"град София, Студентски град",2021,1-СТАЕН,Тухла,59200
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163102095601899&slink=7lxxn7&f1=1,37,0,5,7,"град София, Студентски град",2021,1-СТАЕН,Тухла,59200
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163162426325192&slink=7lxxn7&f1=1,37,0,5,7,"град София, Студентски град",2021,1-СТАЕН,Тухла,59200
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163602872004427&slink=7lxxn7&f1=1,37,0,5,7,"град София, Студентски град",2021,1-СТАЕН,Тухла,59200
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163576248486320&slink=7lxxn7&f1=1,37,0,0,0,"град София, Студентски град",0,1-СТАЕН,Тухла,59200
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163334419944206&slink=7lxxn7&f1=1,37,0,5,6,"град София, Студентски град",2020,1-СТАЕН,Тухла,59990
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b157235028416372&slink=7lxxn7&f1=1,37,0,1,8,"град София, Люлин 6",0,2-СТАЕН,Панел,39000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164275224185591&slink=7lxxnw&f1=1,38,0,18,20,"град София, Дианабад",1980,1-СТАЕН,ЕПК,59950
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163488793156336&slink=7lxxnw&f1=1,38,0,1,6,"град София, Иван Вазов",0,1-СТАЕН,Тухла,69990
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a160449104601128&slink=7lxxnw&f1=1,38,0,5,8,"град София, Връбница 1",2024,1-СТАЕН,Тухла,41950
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163638546442658&slink=7lxxnw&f1=1,38,0,1,6,"град София, Овча купел",2020,1-СТАЕН,Тухла,50000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163058260097619&slink=7lxxnw&f1=1,38,0,14,17,"град София, Сердика",2023,1-СТАЕН,Тухла,33352
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164310454697782&slink=7lxxnw&f1=1,38,0,1,4,"град София, Студентски град",2022,1-СТАЕН,Тухла,48000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163888302393109&slink=7lxxnw&f1=1,38,0,2,4,"град София, Студентски град",0,1-СТАЕН,Тухла,54420
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163610462293343&slink=7lxxnw&f1=1,38,0,1,5,"град София, Център",0,1-СТАЕН,Тухла,75500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163766179576298&slink=7lxxnw&f1=1,38,0,5,8,"град София, Връбница 1",2023,1-СТАЕН,Тухла,42500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163143040161679&slink=7lxxnw&f1=1,38,0,0,0,"град София, Кръстова вада",2022,1-СТАЕН,Тухла,53499
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163714778931034&slink=7lxxnw&f1=1,38,0,1,6,"град София, Люлин 8",2000,1-СТАЕН,Тухла,39999
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a162997785371572&slink=7lxxnw&f1=1,38,0,1,4,"град София, Малинова долина",2023,1-СТАЕН,Тухла,39627
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163004762787900&slink=7lxxnw&f1=1,38,0,2,4,"град София, Малинова долина",2023,1-СТАЕН,Тухла,40500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a162745240724578&slink=7lxxnw&f1=1,38,0,2,5,"град София, Малинова долина",2021,1-СТАЕН,Тухла,45500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163490919378319&slink=7lxxnw&f1=1,38,0,3,5,"град София, Малинова долина",2022,1-СТАЕН,Тухла,46350
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a161891693982771&slink=7lxxnw&f1=1,38,0,0,0,"град София, Малинова долина",1990,1-СТАЕН,Тухла,48346
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163359722737749&slink=7lxxnw&f1=1,38,0,1,4,"град София, Малинова долина",2024,1-СТАЕН,Тухла,49875
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a154013183685185&slink=7lxxnw&f1=1,38,0,11,14,"град София, Младост 3",1982,1-СТАЕН,ЕПК,80000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164244167261437&slink=7lxxnw&f1=1,38,0,2,4,"град София, Студентски град",2022,1-СТАЕН,Тухла,45900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163490908673002&slink=7lxxnw&f1=1,38,0,3,5,"град София, Студентски град",2022,1-СТАЕН,Тухла,46350
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164128092856479&slink=7lxxnw&f1=1,38,0,1,5,"град София, Студентски град",2007,1-СТАЕН,Тухла,49000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163834783946401&slink=7lxxnw&f1=1,38,0,4,5,"град София, Студентски град",2022,1-СТАЕН,Тухла,54738
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a162738966204203&slink=7lxxnw&f1=1,38,0,2,5,"град София, Студентски град",2021,1-СТАЕН,Тухла,55000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163957369752626&slink=7lxxnw&f1=1,38,0,5,7,"град София, Студентски град",2021,1-СТАЕН,Тухла,59200
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163109805549361&slink=7lxxnw&f1=1,38,0,5,7,"град София, Студентски град",2021,1-СТАЕН,Тухла,59200
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164016930718052&slink=7lxxnw&f1=1,38,0,5,7,"град София, Студентски град",2021,1-СТАЕН,Тухла,60900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163381127024061&slink=7lxxnw&f1=1,38,0,5,6,"град София, Център",1946,1-СТАЕН,Тухла,120000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a161424741542287&slink=7lxxnw&f1=1,38,0,0,0,"град София, Център",1978,1-СТАЕН,Тухла,120000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b158081363079991&slink=7lxxnw&f1=1,38,0,3,3,"град София, Център",0,2-СТАЕН,Тухла,54999
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164001514219911&slink=7lxxp4&f1=1,39,0,3,17,"град София, Люлин 2",2023,1-СТАЕН,Тухла,49000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163609411336907&slink=7lxxp4&f1=1,39,0,3,4,"град София, Малинова долина",2024,1-СТАЕН,Тухла,52340
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163178672218674&slink=7lxxp4&f1=1,39,0,2,6,"град София, Студентски град",2023,1-СТАЕН,Тухла,48750
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164267428742994&slink=7lxxp4&f1=1,39,0,3,4,"град София, Горубляне",2023,1-СТАЕН,Тухла,46900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a162996872017500&slink=7lxxp4&f1=1,39,0,1,7,"град София, Дружба 2",2017,1-СТАЕН,Тухла,65000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163272999977371&slink=7lxxp4&f1=1,39,0,6,6,"град София, Дървеница",2022,1-СТАЕН,Тухла,66090
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164302103930108&slink=7lxxp4&f1=1,39,0,6,6,"град София, Дървеница",2023,1-СТАЕН,Тухла,66094
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163006115175300&slink=7lxxp4&f1=1,39,0,6,6,"град София, Дървеница",2022,1-СТАЕН,Тухла,66094
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a162488838323615&slink=7lxxp4&f1=1,39,0,6,6,"град София, Дървеница",2023,1-СТАЕН,Тухла,66094
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163679104319752&slink=7lxxp4&f1=1,39,0,0,0,"град София, Изток",2008,1-СТАЕН,Тухла,72000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a161642385601614&slink=7lxxp4&f1=1,39,0,1,1,"град София, Лагера",2021,1-СТАЕН,Тухла,55900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a161054802625963&slink=7lxxp4&f1=1,39,0,1,1,"град София, Лагера",2022,1-СТАЕН,Тухла,55900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a136032469318962&slink=7lxxp4&f1=1,39,0,6,8,"град София, Левски Г",2019,1-СТАЕН,Тухла,68000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164259065020033&slink=7lxxp4&f1=1,39,0,5,5,"град София, Лозенец",1967,1-СТАЕН,Тухла,96800
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a162972830962418&slink=7lxxp4&f1=1,39,0,3,16,"град София, Люлин 2",2023,1-СТАЕН,Тухла,49000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163532015724115&slink=7lxxp4&f1=1,39,0,2,5,"град София, Малинова долина",0,1-СТАЕН,Тухла,51857
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163532017243600&slink=7lxxp4&f1=1,39,0,3,5,"град София, Малинова долина",0,1-СТАЕН,Тухла,51857
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163673994354334&slink=7lxxp4&f1=1,39,0,1,4,"град София, Малинова долина",2023,1-СТАЕН,Тухла,54000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a158084933527467&slink=7lxxp4&f1=1,39,0,4,5,"град София, Малинова долина",2022,1-СТАЕН,Тухла,54810
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163428769364943&slink=7lxxp4&f1=1,39,0,3,4,"град София, Малинова долина",2022,1-СТАЕН,Тухла,58851
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163833570199691&slink=7lxxp4&f1=1,39,0,0,0,"град София, Манастирски ливади",2022,1-СТАЕН,Тухла,58900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163188798284928&slink=7lxxp4&f1=1,39,0,3,5,"град София, Манастирски ливади",2021,1-СТАЕН,Тухла,72500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163660878595917&slink=7lxxp4&f1=1,39,0,2,5,"град София, Манастирски ливади",2021,1-СТАЕН,Тухла,72500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a162461073525173&slink=7lxxp4&f1=1,39,0,3,10,"град София, Надежда 1",2021,1-СТАЕН,Тухла,52999
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163162727266198&slink=7lxxp4&f1=1,39,0,7,10,"град София, Надежда 2",2023,1-СТАЕН,Тухла,46884
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163796937577477&slink=7lxxp4&f1=1,39,0,2,6,"град София, Надежда 2",2023,1-СТАЕН,Тухла,54000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163773601628718&slink=7lxxp4&f1=1,39,0,2,6,"град София, Надежда 2",2022,1-СТАЕН,Тухла,54000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163758293624207&slink=7lxxp4&f1=1,39,0,3,6,"град София, Овча купел",2023,1-СТАЕН,Тухла,58500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163558726823378&slink=7lxxp4&f1=1,39,0,2,6,"град София, Студентски град",2022,1-СТАЕН,Тухла,46680
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163188338919387&slink=7lxxp4&f1=1,39,0,0,0,"град София, Студентски град",2023,1-СТАЕН,Тухла,46800
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a161484568534724&slink=7lxxp4&f1=1,39,0,2,5,"град София, Студентски град",2022,1-СТАЕН,Тухла,46990
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a161829871897470&slink=7lxxp4&f1=1,39,0,4,6,"град София, Студентски град",2018,1-СТАЕН,Тухла,55000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a162590760834267&slink=7lxxp4&f1=1,39,0,1,5,"град София, Център",0,1-СТАЕН,Тухла,120000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163775163841464&slink=7lxxp4&f1=1,39,0,1,3,"град София, Оборище",0,2-СТАЕН,Тухла,105000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163395576778138&slink=7lxxp4&f1=1,39,0,1,3,"град София, Център",0,2-СТАЕН,Тухла,105000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164216301417069&slink=7lxxq7&f1=1,40,0,1,5,"град София, Банишора",1997,1-СТАЕН,Тухла,64998
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164121946064183&slink=7lxxq7&f1=1,40,0,8,10,"град София, Гео Милев",2011,1-СТАЕН,Тухла,84300
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164304468544080&slink=7lxxq7&f1=1,40,0,1,6,"град София, Дружба 1",1972,1-СТАЕН,Панел,68000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163117700168527&slink=7lxxq7&f1=1,40,0,4,5,"град София, Център",2022,1-СТАЕН,Тухла,41884
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b160820411504161&slink=7lxxq7&f1=1,40,0,16,18,"град София, Банишора",0,2-СТАЕН,ЕПК,59900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a161943867934206&slink=7lxxq7&f1=1,40,0,4,5,"град София, Подуяне",2023,1-СТАЕН,Тухла,41884
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163834767755965&slink=7lxxq7&f1=1,40,0,4,5,"град София, Студентски град",2022,1-СТАЕН,Тухла,54799
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164147862105153&slink=7lxxq7&f1=1,40,0,4,6,"град София, Сухата река",2023,1-СТАЕН,Тухла,41900
